"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"88 years"	"88"	321	Not Applicable	Not Applicable
	"1999"	"1999"	"89 years"	"89"	285	Not Applicable	Not Applicable
	"1999"	"1999"	"90 years"	"90"	261	Not Applicable	Not Applicable
	"1999"	"1999"	"91 years"	"91"	215	Not Applicable	Not Applicable
	"1999"	"1999"	"92 years"	"92"	242	Not Applicable	Not Applicable
	"1999"	"1999"	"93 years"	"93"	186	Not Applicable	Not Applicable
	"1999"	"1999"	"94 years"	"94"	154	Not Applicable	Not Applicable
	"1999"	"1999"	"95 years"	"95"	136	Not Applicable	Not Applicable
	"1999"	"1999"	"96 years"	"96"	114	Not Applicable	Not Applicable
	"1999"	"1999"	"97 years"	"97"	90	Not Applicable	Not Applicable
	"1999"	"1999"	"98 years"	"98"	77	Not Applicable	Not Applicable
	"1999"	"1999"	"99 years"	"99"	63	Not Applicable	Not Applicable
	"1999"	"1999"	"100+ years"	"100"	137	Not Applicable	Not Applicable
	"1999"	"1999"	"Not Stated"	"NS"	2	Not Applicable	Not Applicable
"Total"	"1999"	"1999"			15345	5845369	262.5
	"2000"	"2000"	"< 1 year"	"0"	350	80588	434.3
	"2000"	"2000"	"1 year"	"1"	26	82376	31.6
	"2000"	"2000"	"2 years"	"2"	19	83240	Unreliable
	"2000"	"2000"	"3 years"	"3"	8	84838	Unreliable
	"2000"	"2000"	"4 years"	"4"	14	85326	Unreliable
	"2000"	"2000"	"5 years"	"5"	13	83040	Unreliable
	"2000"	"2000"	"6 years"	"6"	7	81690	Unreliable
	"2000"	"2000"	"7 years"	"7"	6	82618	Unreliable
	"2000"	"2000"	"8 years"	"8"	10	81769	Unreliable
	"2000"	"2000"	"9 years"	"9"	9	82732	Unreliable
	"2000"	"2000"	"10 years"	"10"	10	82336	Unreliable
	"2000"	"2000"	"11 years"	"11"	14	82218	Unreliable
	"2000"	"2000"	"12 years"	"12"	6	80710	Unreliable
	"2000"	"2000"	"13 years"	"13"	8	79205	Unreliable
	"2000"	"2000"	"14 years"	"14"	13	80990	Unreliable
	"2000"	"2000"	"15 years"	"15"	16	81795	Unreliable
	"2000"	"2000"	"16 years"	"16"	18	83620	Unreliable
	"2000"	"2000"	"17 years"	"17"	15	85727	Unreliable
	"2000"	"2000"	"18 years"	"18"	21	90704	23.2
	"2000"	"2000"	"19 years"	"19"	20	95173	21.0
	"2000"	"2000"	"20 years"	"20"	20	94798	21.1
	"2000"	"2000"	"21 years"	"21"	22	92925	23.7
	"2000"	"2000"	"22 years"	"22"	21	92026	22.8
	"2000"	"2000"	"23 years"	"23"	26	95802	27.1
	"2000"	"2000"	"24 years"	"24"	26	101254	25.7
	"2000"	"2000"	"25 years"	"25"	26	108280	24.0
	"2000"	"2000"	"26 years"	"26"	23	108408	21.2
	"2000"	"2000"	"27 years"	"27"	24	115354	20.8
	"2000"	"2000"	"28 years"	"28"	28	116148	24.1
	"2000"	"2000"	"29 years"	"29"	19	117621	Unreliable
	"2000"	"2000"	"30 years"	"30"	30	119000	25.2
	"2000"	"2000"	"31 years"	"31"	40	112237	35.6
	"2000"	"2000"	"32 years"	"32"	36	108101	33.3
	"2000"	"2000"	"33 years"	"33"	32	101556	31.5
	"2000"	"2000"	"34 years"	"34"	49	105645	46.4
	"2000"	"2000"	"35 years"	"35"	43	108951	39.5
	"2000"	"2000"	"36 years"	"36"	46	108763	42.3
	"2000"	"2000"	"37 years"	"37"	55	106633	51.6
	"2000"	"2000"	"38 years"	"38"	63	99766	63.1
	"2000"	"2000"	"39 years"	"39"	52	102722	50.6
	"2000"	"2000"	"40 years"	"40"	69	104923	65.8
	"2000"	"2000"	"41 years"	"41"	89	98779	90.1
	"2000"	"2000"	"42 years"	"42"	68	98626	68.9
	"2000"	"2000"	"43 years"	"43"	90	97156	92.6
	"2000"	"2000"	"44 years"	"44"	96	97266	98.7
	"2000"	"2000"	"45 years"	"45"	96	97641	98.3
	"2000"	"2000"	"46 years"	"46"	107	89419	119.7
	"2000"	"2000"	"47 years"	"47"	105	89654	117.1
	"2000"	"2000"	"48 years"	"48"	124	82351	150.6
	"2000"	"2000"	"49 years"	"49"	140	84791	165.1
	"2000"	"2000"	"50 years"	"50"	125	87592	142.7
	"2000"	"2000"	"51 years"	"51"	140	78875	177.5
	"2000"	"2000"	"52 years"	"52"	132	74212	177.9
	"2000"	"2000"	"53 years"	"53"	153	68889	222.1
	"2000"	"2000"	"54 years"	"54"	141	58701	240.2
	"2000"	"2000"	"55 years"	"55"	150	57357	261.5
	"2000"	"2000"	"56 years"	"56"	155	52175	297.1
	"2000"	"2000"	"57 years"	"57"	155	49887	310.7
	"2000"	"2000"	"58 years"	"58"	178	46985	378.8
	"2000"	"2000"	"59 years"	"59"	168	45274	371.1
	"2000"	"2000"	"60 years"	"60"	182	44366	410.2
	"2000"	"2000"	"61 years"	"61"	150	39779	377.1
	"2000"	"2000"	"62 years"	"62"	192	39989	480.1
	"2000"	"2000"	"63 years"	"63"	206	37485	549.6
	"2000"	"2000"	"64 years"	"64"	225	37245	604.1
	"2000"	"2000"	"65 years"	"65"	265	36472	726.6
	"2000"	"2000"	"66 years"	"66"	256	33833	756.7
	"2000"	"2000"	"67 years"	"67"	256	34104	750.6
	"2000"	"2000"	"68 years"	"68"	281	30979	907.1
	"2000"	"2000"	"69 years"	"69"	279	32164	867.4
	"2000"	"2000"	"70 years"	"70"	318	31224	1018.4
	"2000"	"2000"	"71 years"	"71"	312	28501	1094.7
	"2000"	"2000"	"72 years"	"72"	326	27710	1176.5
	"2000"	"2000"	"73 years"	"73"	377	25685	1467.8
	"2000"	"2000"	"74 years"	"74"	372	24630	1510.4
	"2000"	"2000"	"75 years"	"75"	379	23048	1644.4
	"2000"	"2000"	"76 years"	"76"	409	20594	1986.0
	"2000"	"2000"	"77 years"	"77"	464	19262	2408.9
	"2000"	"2000"	"78 years"	"78"	451	17007	2651.8
	"2000"	"2000"	"79 years"	"79"	442	15969	2767.9
	"2000"	"2000"	"80 years"	"80"	450	14802	3040.1
	"2000"	"2000"	"81 years"	"81"	437	11873	3680.6
	"2000"	"2000"	"82 years"	"82"	454	10883	4171.6
	"2000"	"2000"	"83 years"	"83"	433	9686	4470.4
	"2000"	"2000"	"84 years"	"84"	457	8694	5256.5
	"2000"	"2000"	"85 years"	"85"	422	Not Applicable	Not Applicable
	"2000"	"2000"	"86 years"	"86"	396	Not Applicable	Not Applicable
	"2000"	"2000"	"87 years"	"87"	368	Not Applicable	Not Applicable
	"2000"	"2000"	"88 years"	"88"	347	Not Applicable	Not Applicable
	"2000"	"2000"	"89 years"	"89"	296	Not Applicable	Not Applicable
