"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"85 years"	"85"	6	Not Applicable	Not Applicable
	"1999"	"1999"	"86 years"	"86"	4	Not Applicable	Not Applicable
	"1999"	"1999"	"87 years"	"87"	2	Not Applicable	Not Applicable
	"1999"	"1999"	"88 years"	"88"	1	Not Applicable	Not Applicable
	"1999"	"1999"	"89 years"	"89"	0	Not Applicable	Not Applicable
	"1999"	"1999"	"90 years"	"90"	5	Not Applicable	Not Applicable
	"1999"	"1999"	"91 years"	"91"	0	Not Applicable	Not Applicable
	"1999"	"1999"	"92 years"	"92"	5	Not Applicable	Not Applicable
	"1999"	"1999"	"93 years"	"93"	3	Not Applicable	Not Applicable
	"1999"	"1999"	"94 years"	"94"	1	Not Applicable	Not Applicable
	"1999"	"1999"	"95 years"	"95"	1	Not Applicable	Not Applicable
	"1999"	"1999"	"96 years"	"96"	0	Not Applicable	Not Applicable
	"1999"	"1999"	"97 years"	"97"	1	Not Applicable	Not Applicable
	"1999"	"1999"	"98 years"	"98"	0	Not Applicable	Not Applicable
	"1999"	"1999"	"99 years"	"99"	0	Not Applicable	Not Applicable
	"1999"	"1999"	"100+ years"	"100"	0	Not Applicable	Not Applicable
	"1999"	"1999"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"1999"	"1999"			583	5845369	10.0
	"2000"	"2000"	"< 1 year"	"0"	0	80588	Unreliable
	"2000"	"2000"	"1 year"	"1"	0	82376	Unreliable
	"2000"	"2000"	"2 years"	"2"	0	83240	Unreliable
	"2000"	"2000"	"3 years"	"3"	0	84838	Unreliable
	"2000"	"2000"	"4 years"	"4"	0	85326	Unreliable
	"2000"	"2000"	"5 years"	"5"	0	83040	Unreliable
	"2000"	"2000"	"6 years"	"6"	0	81690	Unreliable
	"2000"	"2000"	"7 years"	"7"	0	82618	Unreliable
	"2000"	"2000"	"8 years"	"8"	0	81769	Unreliable
	"2000"	"2000"	"9 years"	"9"	0	82732	Unreliable
	"2000"	"2000"	"10 years"	"10"	0	82336	Unreliable
	"2000"	"2000"	"11 years"	"11"	0	82218	Unreliable
	"2000"	"2000"	"12 years"	"12"	0	80710	Unreliable
	"2000"	"2000"	"13 years"	"13"	0	79205	Unreliable
	"2000"	"2000"	"14 years"	"14"	0	80990	Unreliable
	"2000"	"2000"	"15 years"	"15"	0	81795	Unreliable
	"2000"	"2000"	"16 years"	"16"	0	83620	Unreliable
	"2000"	"2000"	"17 years"	"17"	0	85727	Unreliable
	"2000"	"2000"	"18 years"	"18"	0	90704	Unreliable
	"2000"	"2000"	"19 years"	"19"	0	95173	Unreliable
	"2000"	"2000"	"20 years"	"20"	0	94798	Unreliable
	"2000"	"2000"	"21 years"	"21"	0	92925	Unreliable
	"2000"	"2000"	"22 years"	"22"	0	92026	Unreliable
	"2000"	"2000"	"23 years"	"23"	1	95802	Unreliable
	"2000"	"2000"	"24 years"	"24"	0	101254	Unreliable
	"2000"	"2000"	"25 years"	"25"	0	108280	Unreliable
	"2000"	"2000"	"26 years"	"26"	0	108408	Unreliable
	"2000"	"2000"	"27 years"	"27"	0	115354	Unreliable
	"2000"	"2000"	"28 years"	"28"	1	116148	Unreliable
	"2000"	"2000"	"29 years"	"29"	1	117621	Unreliable
	"2000"	"2000"	"30 years"	"30"	2	119000	Unreliable
	"2000"	"2000"	"31 years"	"31"	5	112237	Unreliable
	"2000"	"2000"	"32 years"	"32"	1	108101	Unreliable
	"2000"	"2000"	"33 years"	"33"	3	101556	Unreliable
	"2000"	"2000"	"34 years"	"34"	4	105645	Unreliable
	"2000"	"2000"	"35 years"	"35"	7	108951	Unreliable
	"2000"	"2000"	"36 years"	"36"	5	108763	Unreliable
	"2000"	"2000"	"37 years"	"37"	5	106633	Unreliable
	"2000"	"2000"	"38 years"	"38"	13	99766	Unreliable
	"2000"	"2000"	"39 years"	"39"	4	102722	Unreliable
	"2000"	"2000"	"40 years"	"40"	4	104923	Unreliable
	"2000"	"2000"	"41 years"	"41"	11	98779	Unreliable
	"2000"	"2000"	"42 years"	"42"	11	98626	Unreliable
	"2000"	"2000"	"43 years"	"43"	10	97156	Unreliable
	"2000"	"2000"	"44 years"	"44"	13	97266	Unreliable
	"2000"	"2000"	"45 years"	"45"	12	97641	Unreliable
	"2000"	"2000"	"46 years"	"46"	11	89419	Unreliable
	"2000"	"2000"	"47 years"	"47"	19	89654	Unreliable
	"2000"	"2000"	"48 years"	"48"	27	82351	32.8
	"2000"	"2000"	"49 years"	"49"	19	84791	Unreliable
	"2000"	"2000"	"50 years"	"50"	16	87592	Unreliable
	"2000"	"2000"	"51 years"	"51"	19	78875	Unreliable
	"2000"	"2000"	"52 years"	"52"	21	74212	28.3
	"2000"	"2000"	"53 years"	"53"	17	68889	Unreliable
	"2000"	"2000"	"54 years"	"54"	20	58701	34.1
	"2000"	"2000"	"55 years"	"55"	21	57357	36.6
	"2000"	"2000"	"56 years"	"56"	18	52175	Unreliable
	"2000"	"2000"	"57 years"	"57"	14	49887	Unreliable
	"2000"	"2000"	"58 years"	"58"	10	46985	Unreliable
	"2000"	"2000"	"59 years"	"59"	14	45274	Unreliable
	"2000"	"2000"	"60 years"	"60"	15	44366	Unreliable
	"2000"	"2000"	"61 years"	"61"	9	39779	Unreliable
	"2000"	"2000"	"62 years"	"62"	12	39989	Unreliable
	"2000"	"2000"	"63 years"	"63"	16	37485	Unreliable
	"2000"	"2000"	"64 years"	"64"	12	37245	Unreliable
	"2000"	"2000"	"65 years"	"65"	13	36472	Unreliable
	"2000"	"2000"	"66 years"	"66"	11	33833	Unreliable
	"2000"	"2000"	"67 years"	"67"	16	34104	Unreliable
	"2000"	"2000"	"68 years"	"68"	13	30979	Unreliable
	"2000"	"2000"	"69 years"	"69"	6	32164	Unreliable
	"2000"	"2000"	"70 years"	"70"	12	31224	Unreliable
	"2000"	"2000"	"71 years"	"71"	11	28501	Unreliable
	"2000"	"2000"	"72 years"	"72"	6	27710	Unreliable
	"2000"	"2000"	"73 years"	"73"	12	25685	Unreliable
	"2000"	"2000"	"74 years"	"74"	6	24630	Unreliable
	"2000"	"2000"	"75 years"	"75"	7	23048	Unreliable
	"2000"	"2000"	"76 years"	"76"	3	20594	Unreliable
	"2000"	"2000"	"77 years"	"77"	6	19262	Unreliable
	"2000"	"2000"	"78 years"	"78"	10	17007	Unreliable
	"2000"	"2000"	"79 years"	"79"	10	15969	Unreliable
	"2000"	"2000"	"80 years"	"80"	4	14802	Unreliable
	"2000"	"2000"	"81 years"	"81"	8	11873	Unreliable
	"2000"	"2000"	"82 years"	"82"	0	10883	Unreliable
	"2000"	"2000"	"83 years"	"83"	3	9686	Unreliable
	"2000"	"2000"	"84 years"	"84"	6	8694	Unreliable
	"2000"	"2000"	"85 years"	"85"	4	Not Applicable	Not Applicable
	"2000"	"2000"	"86 years"	"86"	6	Not Applicable	Not Applicable
	"2000"	"2000"	"87 years"	"87"	7	Not Applicable	Not Applicable
	"2000"	"2000"	"88 years"	"88"	2	Not Applicable	Not Applicable
	"2000"	"2000"	"89 years"	"89"	1	Not Applicable	Not Applicable
	"2000"	"2000"	"90 years"	"90"	2	Not Applicable	Not Applicable
	"2000"	"2000"	"91 years"	"91"	2	Not Applicable	Not Applicable
	"2000"	"2000"	"92 years"	"92"	2	Not Applicable	Not Applicable
	"2000"	"2000"	"93 years"	"93"	1	Not Applicable	Not Applicable
	"2000"	"2000"	"94 years"	"94"	0	Not Applicable	Not Applicable
	"2000"	"2000"	"95 years"	"95"	0	Not Applicable	Not Applicable
	"2000"	"2000"	"96 years"	"96"	0	Not Applicable	Not Applicable
	"2000"	"2000"	"97 years"	"97"	1	Not Applicable	Not Applicable
	"2000"	"2000"	"98 years"	"98"	0	Not Applicable	Not Applicable
	"2000"	"2000"	"99 years"	"99"	0	Not Applicable	Not Applicable
	"2000"	"2000"	"100+ years"	"100"	0	Not Applicable	Not Applicable
	"2000"	"2000"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"2000"	"2000"			614	6044295	10.2
