"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"86 years"	"86"	689	Not Applicable	Not Applicable
	"1999"	"1999"	"87 years"	"87"	603	Not Applicable	Not Applicable
	"1999"	"1999"	"88 years"	"88"	560	Not Applicable	Not Applicable
	"1999"	"1999"	"89 years"	"89"	494	Not Applicable	Not Applicable
	"1999"	"1999"	"90 years"	"90"	427	Not Applicable	Not Applicable
	"1999"	"1999"	"91 years"	"91"	410	Not Applicable	Not Applicable
	"1999"	"1999"	"92 years"	"92"	340	Not Applicable	Not Applicable
	"1999"	"1999"	"93 years"	"93"	259	Not Applicable	Not Applicable
	"1999"	"1999"	"94 years"	"94"	187	Not Applicable	Not Applicable
	"1999"	"1999"	"95 years"	"95"	165	Not Applicable	Not Applicable
	"1999"	"1999"	"96 years"	"96"	132	Not Applicable	Not Applicable
	"1999"	"1999"	"97 years"	"97"	109	Not Applicable	Not Applicable
	"1999"	"1999"	"98 years"	"98"	82	Not Applicable	Not Applicable
	"1999"	"1999"	"99 years"	"99"	48	Not Applicable	Not Applicable
	"1999"	"1999"	"100+ years"	"100"	104	Not Applicable	Not Applicable
	"1999"	"1999"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"1999"	"1999"			33491	100698584	33.3
	"2000"	"2000"	"< 1 year"	"0"	0	1102471	Unreliable
	"2000"	"2000"	"1 year"	"1"	0	1118927	Unreliable
	"2000"	"2000"	"2 years"	"2"	0	1110572	Unreliable
	"2000"	"2000"	"3 years"	"3"	0	1129387	Unreliable
	"2000"	"2000"	"4 years"	"4"	0	1158327	Unreliable
	"2000"	"2000"	"5 years"	"5"	0	1171363	Unreliable
	"2000"	"2000"	"6 years"	"6"	0	1189037	Unreliable
	"2000"	"2000"	"7 years"	"7"	0	1223015	Unreliable
	"2000"	"2000"	"8 years"	"8"	0	1257589	Unreliable
	"2000"	"2000"	"9 years"	"9"	0	1294111	Unreliable
	"2000"	"2000"	"10 years"	"10"	0	1306432	Unreliable
	"2000"	"2000"	"11 years"	"11"	0	1274175	Unreliable
	"2000"	"2000"	"12 years"	"12"	0	1271514	Unreliable
	"2000"	"2000"	"13 years"	"13"	0	1261791	Unreliable
	"2000"	"2000"	"14 years"	"14"	0	1280018	Unreliable
	"2000"	"2000"	"15 years"	"15"	0	1271710	Unreliable
	"2000"	"2000"	"16 years"	"16"	0	1249005	Unreliable
	"2000"	"2000"	"17 years"	"17"	0	1263297	Unreliable
	"2000"	"2000"	"18 years"	"18"	0	1268704	Unreliable
	"2000"	"2000"	"19 years"	"19"	1	1297112	Unreliable
	"2000"	"2000"	"20 years"	"20"	0	1259913	Unreliable
	"2000"	"2000"	"21 years"	"21"	0	1188829	Unreliable
	"2000"	"2000"	"22 years"	"22"	0	1158627	Unreliable
	"2000"	"2000"	"23 years"	"23"	1	1120655	Unreliable
	"2000"	"2000"	"24 years"	"24"	2	1105522	Unreliable
	"2000"	"2000"	"25 years"	"25"	4	1143143	Unreliable
	"2000"	"2000"	"26 years"	"26"	7	1108126	Unreliable
	"2000"	"2000"	"27 years"	"27"	4	1166635	Unreliable
	"2000"	"2000"	"28 years"	"28"	6	1258439	Unreliable
	"2000"	"2000"	"29 years"	"29"	24	1369779	1.8
	"2000"	"2000"	"30 years"	"30"	25	1381668	1.8
	"2000"	"2000"	"31 years"	"31"	32	1310885	2.4
	"2000"	"2000"	"32 years"	"32"	49	1303931	3.8
	"2000"	"2000"	"33 years"	"33"	48	1340264	3.6
	"2000"	"2000"	"34 years"	"34"	75	1394664	5.4
	"2000"	"2000"	"35 years"	"35"	92	1528463	6.0
	"2000"	"2000"	"36 years"	"36"	83	1559523	5.3
	"2000"	"2000"	"37 years"	"37"	113	1576056	7.2
	"2000"	"2000"	"38 years"	"38"	154	1613998	9.5
	"2000"	"2000"	"39 years"	"39"	179	1644873	10.9
	"2000"	"2000"	"40 years"	"40"	205	1673748	12.2
	"2000"	"2000"	"41 years"	"41"	221	1622085	13.6
	"2000"	"2000"	"42 years"	"42"	255	1660528	15.4
	"2000"	"2000"	"43 years"	"43"	282	1620636	17.4
	"2000"	"2000"	"44 years"	"44"	284	1589128	17.9
	"2000"	"2000"	"45 years"	"45"	327	1604062	20.4
	"2000"	"2000"	"46 years"	"46"	346	1539987	22.5
	"2000"	"2000"	"47 years"	"47"	344	1521965	22.6
	"2000"	"2000"	"48 years"	"48"	439	1481776	29.6
	"2000"	"2000"	"49 years"	"49"	418	1425320	29.3
	"2000"	"2000"	"50 years"	"50"	493	1444691	34.1
	"2000"	"2000"	"51 years"	"51"	487	1402969	34.7
	"2000"	"2000"	"52 years"	"52"	570	1463985	38.9
	"2000"	"2000"	"53 years"	"53"	596	1461301	40.8
	"2000"	"2000"	"54 years"	"54"	565	1100253	51.4
	"2000"	"2000"	"55 years"	"55"	532	1127298	47.2
	"2000"	"2000"	"56 years"	"56"	529	1144604	46.2
	"2000"	"2000"	"57 years"	"57"	628	1170267	53.7
	"2000"	"2000"	"58 years"	"58"	573	1034168	55.4
	"2000"	"2000"	"59 years"	"59"	602	964074	62.4
	"2000"	"2000"	"60 years"	"60"	603	936599	64.4
	"2000"	"2000"	"61 years"	"61"	604	911237	66.3
	"2000"	"2000"	"62 years"	"62"	557	891598	62.5
	"2000"	"2000"	"63 years"	"63"	624	850048	73.4
	"2000"	"2000"	"64 years"	"64"	596	849365	70.2
	"2000"	"2000"	"65 years"	"65"	653	850745	76.8
	"2000"	"2000"	"66 years"	"66"	623	788297	79.0
	"2000"	"2000"	"67 years"	"67"	673	812933	82.8
	"2000"	"2000"	"68 years"	"68"	692	816095	84.8
	"2000"	"2000"	"69 years"	"69"	712	833742	85.4
	"2000"	"2000"	"70 years"	"70"	727	836600	86.9
	"2000"	"2000"	"71 years"	"71"	784	812025	96.5
	"2000"	"2000"	"72 years"	"72"	884	827080	106.9
	"2000"	"2000"	"73 years"	"73"	864	809951	106.7
	"2000"	"2000"	"74 years"	"74"	872	800437	108.9
	"2000"	"2000"	"75 years"	"75"	935	804597	116.2
	"2000"	"2000"	"76 years"	"76"	869	771588	112.6
	"2000"	"2000"	"77 years"	"77"	912	732780	124.5
	"2000"	"2000"	"78 years"	"78"	917	733576	125.0
	"2000"	"2000"	"79 years"	"79"	895	683407	131.0
	"2000"	"2000"	"80 years"	"80"	864	633745	136.3
	"2000"	"2000"	"81 years"	"81"	792	578983	136.8
	"2000"	"2000"	"82 years"	"82"	841	537757	156.4
	"2000"	"2000"	"83 years"	"83"	737	494485	149.0
	"2000"	"2000"	"84 years"	"84"	735	457774	160.6
	"2000"	"2000"	"85 years"	"85"	705	Not Applicable	Not Applicable
	"2000"	"2000"	"86 years"	"86"	680	Not Applicable	Not Applicable
	"2000"	"2000"	"87 years"	"87"	681	Not Applicable	Not Applicable
	"2000"	"2000"	"88 years"	"88"	582	Not Applicable	Not Applicable
	"2000"	"2000"	"89 years"	"89"	517	Not Applicable	Not Applicable
	"2000"	"2000"	"90 years"	"90"	427	Not Applicable	Not Applicable
	"2000"	"2000"	"91 years"	"91"	378	Not Applicable	Not Applicable
