"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2001"	"2001"	"61 years"	"61"	44	90339	48.7
	"2001"	"2001"	"62 years"	"62"	34	84038	40.5
	"2001"	"2001"	"63 years"	"63"	39	81514	47.8
	"2001"	"2001"	"64 years"	"64"	40	77471	51.6
	"2001"	"2001"	"65 years"	"65"	28	75431	37.1
	"2001"	"2001"	"66 years"	"66"	29	75299	38.5
	"2001"	"2001"	"67 years"	"67"	31	67571	45.9
	"2001"	"2001"	"68 years"	"68"	35	65196	53.7
	"2001"	"2001"	"69 years"	"69"	31	63395	48.9
	"2001"	"2001"	"70 years"	"70"	32	61715	51.9
	"2001"	"2001"	"71 years"	"71"	32	62643	51.1
	"2001"	"2001"	"72 years"	"72"	25	57170	43.7
	"2001"	"2001"	"73 years"	"73"	31	54218	57.2
	"2001"	"2001"	"74 years"	"74"	39	50087	77.9
	"2001"	"2001"	"75 years"	"75"	31	47660	65.0
	"2001"	"2001"	"76 years"	"76"	25	45693	54.7
	"2001"	"2001"	"77 years"	"77"	28	40953	68.4
	"2001"	"2001"	"78 years"	"78"	26	36974	70.3
	"2001"	"2001"	"79 years"	"79"	24	34712	69.1
	"2001"	"2001"	"80 years"	"80"	16	31403	Unreliable
	"2001"	"2001"	"81 years"	"81"	24	29206	82.2
	"2001"	"2001"	"82 years"	"82"	15	23355	Unreliable
	"2001"	"2001"	"83 years"	"83"	13	21494	Unreliable
	"2001"	"2001"	"84 years"	"84"	12	18168	Unreliable
	"2001"	"2001"	"85 years"	"85"	15	Not Applicable	Not Applicable
	"2001"	"2001"	"86 years"	"86"	9	Not Applicable	Not Applicable
	"2001"	"2001"	"87 years"	"87"	14	Not Applicable	Not Applicable
	"2001"	"2001"	"88 years"	"88"	10	Not Applicable	Not Applicable
	"2001"	"2001"	"89 years"	"89"	7	Not Applicable	Not Applicable
	"2001"	"2001"	"90 years"	"90"	11	Not Applicable	Not Applicable
	"2001"	"2001"	"91 years"	"91"	9	Not Applicable	Not Applicable
	"2001"	"2001"	"92 years"	"92"	4	Not Applicable	Not Applicable
	"2001"	"2001"	"93 years"	"93"	8	Not Applicable	Not Applicable
	"2001"	"2001"	"94 years"	"94"	4	Not Applicable	Not Applicable
	"2001"	"2001"	"95 years"	"95"	4	Not Applicable	Not Applicable
	"2001"	"2001"	"96 years"	"96"	4	Not Applicable	Not Applicable
	"2001"	"2001"	"97 years"	"97"	2	Not Applicable	Not Applicable
	"2001"	"2001"	"98 years"	"98"	1	Not Applicable	Not Applicable
	"2001"	"2001"	"99 years"	"99"	6	Not Applicable	Not Applicable
	"2001"	"2001"	"100+ years"	"100"	2	Not Applicable	Not Applicable
	"2001"	"2001"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"2001"	"2001"			1746	18058983	9.7
	"2002"	"2002"	"< 1 year"	"0"	0	436905	Unreliable
	"2002"	"2002"	"1 year"	"1"	0	428325	Unreliable
	"2002"	"2002"	"2 years"	"2"	0	392722	Unreliable
	"2002"	"2002"	"3 years"	"3"	0	371130	Unreliable
	"2002"	"2002"	"4 years"	"4"	0	365612	Unreliable
	"2002"	"2002"	"5 years"	"5"	0	363537	Unreliable
	"2002"	"2002"	"6 years"	"6"	0	366495	Unreliable
	"2002"	"2002"	"7 years"	"7"	0	367369	Unreliable
	"2002"	"2002"	"8 years"	"8"	0	364475	Unreliable
	"2002"	"2002"	"9 years"	"9"	0	365288	Unreliable
	"2002"	"2002"	"10 years"	"10"	0	370957	Unreliable
	"2002"	"2002"	"11 years"	"11"	0	363736	Unreliable
	"2002"	"2002"	"12 years"	"12"	0	358826	Unreliable
	"2002"	"2002"	"13 years"	"13"	0	332557	Unreliable
	"2002"	"2002"	"14 years"	"14"	0	325020	Unreliable
	"2002"	"2002"	"15 years"	"15"	0	317972	Unreliable
	"2002"	"2002"	"16 years"	"16"	0	314757	Unreliable
	"2002"	"2002"	"17 years"	"17"	0	314798	Unreliable
	"2002"	"2002"	"18 years"	"18"	0	313888	Unreliable
	"2002"	"2002"	"19 years"	"19"	0	324527	Unreliable
	"2002"	"2002"	"20 years"	"20"	0	332799	Unreliable
	"2002"	"2002"	"21 years"	"21"	0	336731	Unreliable
	"2002"	"2002"	"22 years"	"22"	0	341016	Unreliable
	"2002"	"2002"	"23 years"	"23"	0	327958	Unreliable
	"2002"	"2002"	"24 years"	"24"	2	329244	Unreliable
	"2002"	"2002"	"25 years"	"25"	1	335171	Unreliable
	"2002"	"2002"	"26 years"	"26"	0	333986	Unreliable
	"2002"	"2002"	"27 years"	"27"	1	338126	Unreliable
	"2002"	"2002"	"28 years"	"28"	2	329135	Unreliable
	"2002"	"2002"	"29 years"	"29"	4	331260	Unreliable
	"2002"	"2002"	"30 years"	"30"	7	332377	Unreliable
	"2002"	"2002"	"31 years"	"31"	4	330294	Unreliable
	"2002"	"2002"	"32 years"	"32"	12	330413	Unreliable
	"2002"	"2002"	"33 years"	"33"	12	308638	Unreliable
	"2002"	"2002"	"34 years"	"34"	10	304156	Unreliable
	"2002"	"2002"	"35 years"	"35"	15	295760	Unreliable
	"2002"	"2002"	"36 years"	"36"	9	295409	Unreliable
	"2002"	"2002"	"37 years"	"37"	17	299960	Unreliable
	"2002"	"2002"	"38 years"	"38"	16	292578	Unreliable
	"2002"	"2002"	"39 years"	"39"	19	280582	Unreliable
	"2002"	"2002"	"40 years"	"40"	26	271851	9.6
	"2002"	"2002"	"41 years"	"41"	25	262050	9.5
	"2002"	"2002"	"42 years"	"42"	27	263917	10.2
	"2002"	"2002"	"43 years"	"43"	29	240766	12.0
	"2002"	"2002"	"44 years"	"44"	35	229733	15.2
	"2002"	"2002"	"45 years"	"45"	36	223140	16.1
	"2002"	"2002"	"46 years"	"46"	22	212247	10.4
	"2002"	"2002"	"47 years"	"47"	38	207860	18.3
	"2002"	"2002"	"48 years"	"48"	52	191858	27.1
	"2002"	"2002"	"49 years"	"49"	36	182380	19.7
	"2002"	"2002"	"50 years"	"50"	42	170297	24.7
	"2002"	"2002"	"51 years"	"51"	41	165557	24.8
	"2002"	"2002"	"52 years"	"52"	38	165838	22.9
	"2002"	"2002"	"53 years"	"53"	48	150239	31.9
	"2002"	"2002"	"54 years"	"54"	43	144936	29.7
	"2002"	"2002"	"55 years"	"55"	53	138373	38.3
	"2002"	"2002"	"56 years"	"56"	35	122616	28.5
	"2002"	"2002"	"57 years"	"57"	25	116167	21.5
	"2002"	"2002"	"58 years"	"58"	30	109706	27.3
	"2002"	"2002"	"59 years"	"59"	38	104734	36.3
	"2002"	"2002"	"60 years"	"60"	33	95265	34.6
	"2002"	"2002"	"61 years"	"61"	35	90704	38.6
	"2002"	"2002"	"62 years"	"62"	37	90704	40.8
	"2002"	"2002"	"63 years"	"63"	31	84398	36.7
	"2002"	"2002"	"64 years"	"64"	31	81493	38.0
	"2002"	"2002"	"65 years"	"65"	41	77766	52.7
	"2002"	"2002"	"66 years"	"66"	31	75240	41.2
	"2002"	"2002"	"67 years"	"67"	36	75503	47.7
	"2002"	"2002"	"68 years"	"68"	34	67398	50.4
	"2002"	"2002"	"69 years"	"69"	30	64936	46.2
	"2002"	"2002"	"70 years"	"70"	30	62961	47.6
	"2002"	"2002"	"71 years"	"71"	28	61495	45.5
	"2002"	"2002"	"72 years"	"72"	41	62045	66.1
	"2002"	"2002"	"73 years"	"73"	24	56508	42.5
	"2002"	"2002"	"74 years"	"74"	25	53443	46.8
	"2002"	"2002"	"75 years"	"75"	43	49119	87.5
	"2002"	"2002"	"76 years"	"76"	27	46895	57.6
	"2002"	"2002"	"77 years"	"77"	21	44590	47.1
	"2002"	"2002"	"78 years"	"78"	30	40011	75.0
	"2002"	"2002"	"79 years"	"79"	17	35981	Unreliable
	"2002"	"2002"	"80 years"	"80"	34	33470	101.6
	"2002"	"2002"	"81 years"	"81"	25	30238	82.7
	"2002"	"2002"	"82 years"	"82"	29	27988	103.6
	"2002"	"2002"	"83 years"	"83"	21	22297	94.2
	"2002"	"2002"	"84 years"	"84"	13	20279	Unreliable
	"2002"	"2002"	"85 years"	"85"	13	Not Applicable	Not Applicable
	"2002"	"2002"	"86 years"	"86"	18	Not Applicable	Not Applicable
	"2002"	"2002"	"87 years"	"87"	16	Not Applicable	Not Applicable
	"2002"	"2002"	"88 years"	"88"	14	Not Applicable	Not Applicable
	"2002"	"2002"	"89 years"	"89"	18	Not Applicable	Not Applicable
	"2002"	"2002"	"90 years"	"90"	14	Not Applicable	Not Applicable
	"2002"	"2002"	"91 years"	"91"	9	Not Applicable	Not Applicable
	"2002"	"2002"	"92 years"	"92"	4	Not Applicable	Not Applicable
	"2002"	"2002"	"93 years"	"93"	3	Not Applicable	Not Applicable
	"2002"	"2002"	"94 years"	"94"	4	Not Applicable	Not Applicable
	"2002"	"2002"	"95 years"	"95"	3	Not Applicable	Not Applicable
	"2002"	"2002"	"96 years"	"96"	2	Not Applicable	Not Applicable
	"2002"	"2002"	"97 years"	"97"	3	Not Applicable	Not Applicable
	"2002"	"2002"	"98 years"	"98"	2	Not Applicable	Not Applicable
	"2002"	"2002"	"99 years"	"99"	1	Not Applicable	Not Applicable
	"2002"	"2002"	"100+ years"	"100"	3	Not Applicable	Not Applicable
	"2002"	"2002"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"2002"	"2002"			1724	18799575	9.2
	"2003"	"2003"	"< 1 year"	"0"	0	449882	Unreliable
	"2003"	"2003"	"1 year"	"1"	0	435689	Unreliable
	"2003"	"2003"	"2 years"	"2"	0	428577	Unreliable
	"2003"	"2003"	"3 years"	"3"	0	394712	Unreliable
	"2003"	"2003"	"4 years"	"4"	0	373760	Unreliable
	"2003"	"2003"	"5 years"	"5"	0	368326	Unreliable
	"2003"	"2003"	"6 years"	"6"	0	366412	Unreliable
	"2003"	"2003"	"7 years"	"7"	0	370461	Unreliable
	"2003"	"2003"	"8 years"	"8"	0	370591	Unreliable
	"2003"	"2003"	"9 years"	"9"	0	370559	Unreliable
	"2003"	"2003"	"10 years"	"10"	0	380061	Unreliable
	"2003"	"2003"	"11 years"	"11"	0	377829	Unreliable
	"2003"	"2003"	"12 years"	"12"	0	371510	Unreliable
	"2003"	"2003"	"13 years"	"13"	0	365413	Unreliable
	"2003"	"2003"	"14 years"	"14"	0	339008	Unreliable
	"2003"	"2003"	"15 years"	"15"	0	334106	Unreliable
	"2003"	"2003"	"16 years"	"16"	0	327637	Unreliable
	"2003"	"2003"	"17 years"	"17"	0	324687	Unreliable
	"2003"	"2003"	"18 years"	"18"	0	327779	Unreliable
