"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2000"	"2000"	"23 years"	"23"	5	1798182	Unreliable
	"2000"	"2000"	"24 years"	"24"	3	1787269	Unreliable
	"2000"	"2000"	"25 years"	"25"	9	1838640	Unreliable
	"2000"	"2000"	"26 years"	"26"	9	1787277	Unreliable
	"2000"	"2000"	"27 years"	"27"	10	1874853	Unreliable
	"2000"	"2000"	"28 years"	"28"	15	1974005	Unreliable
	"2000"	"2000"	"29 years"	"29"	38	2107801	1.8
	"2000"	"2000"	"30 years"	"30"	53	2115732	2.5
	"2000"	"2000"	"31 years"	"31"	58	1991793	2.9
	"2000"	"2000"	"32 years"	"32"	87	1985244	4.4
	"2000"	"2000"	"33 years"	"33"	80	2008556	4.0
	"2000"	"2000"	"34 years"	"34"	105	2087294	5.0
	"2000"	"2000"	"35 years"	"35"	142	2250497	6.3
	"2000"	"2000"	"36 years"	"36"	146	2263639	6.4
	"2000"	"2000"	"37 years"	"37"	188	2266938	8.3
	"2000"	"2000"	"38 years"	"38"	241	2285731	10.5
	"2000"	"2000"	"39 years"	"39"	253	2321163	10.9
	"2000"	"2000"	"40 years"	"40"	299	2358828	12.7
	"2000"	"2000"	"41 years"	"41"	332	2253642	14.7
	"2000"	"2000"	"42 years"	"42"	384	2290677	16.8
	"2000"	"2000"	"43 years"	"43"	408	2229419	18.3
	"2000"	"2000"	"44 years"	"44"	429	2180195	19.7
	"2000"	"2000"	"45 years"	"45"	480	2190345	21.9
	"2000"	"2000"	"46 years"	"46"	509	2077993	24.5
	"2000"	"2000"	"47 years"	"47"	505	2043564	24.7
	"2000"	"2000"	"48 years"	"48"	625	1975473	31.6
	"2000"	"2000"	"49 years"	"49"	593	1915523	31.0
	"2000"	"2000"	"50 years"	"50"	678	1936877	35.0
	"2000"	"2000"	"51 years"	"51"	671	1847534	36.3
	"2000"	"2000"	"52 years"	"52"	775	1891651	41.0
	"2000"	"2000"	"53 years"	"53"	769	1856617	41.4
	"2000"	"2000"	"54 years"	"54"	734	1445145	50.8
	"2000"	"2000"	"55 years"	"55"	697	1463741	47.6
	"2000"	"2000"	"56 years"	"56"	714	1462265	48.8
	"2000"	"2000"	"57 years"	"57"	813	1479824	54.9
	"2000"	"2000"	"58 years"	"58"	741	1317443	56.2
	"2000"	"2000"	"59 years"	"59"	781	1237235	63.1
	"2000"	"2000"	"60 years"	"60"	768	1208384	63.6
	"2000"	"2000"	"61 years"	"61"	766	1159548	66.1
	"2000"	"2000"	"62 years"	"62"	702	1137207	61.7
	"2000"	"2000"	"63 years"	"63"	762	1081948	70.4
	"2000"	"2000"	"64 years"	"64"	744	1081733	68.8
	"2000"	"2000"	"65 years"	"65"	804	1079260	74.5
	"2000"	"2000"	"66 years"	"66"	779	996164	78.2
	"2000"	"2000"	"67 years"	"67"	827	1022372	80.9
	"2000"	"2000"	"68 years"	"68"	821	1008370	81.4
	"2000"	"2000"	"69 years"	"69"	857	1027017	83.4
	"2000"	"2000"	"70 years"	"70"	866	1030658	84.0
	"2000"	"2000"	"71 years"	"71"	915	989752	92.4
	"2000"	"2000"	"72 years"	"72"	1034	1000532	103.3
	"2000"	"2000"	"73 years"	"73"	1004	973735	103.1
	"2000"	"2000"	"74 years"	"74"	1002	959852	104.4
	"2000"	"2000"	"75 years"	"75"	1087	955776	113.7
	"2000"	"2000"	"76 years"	"76"	991	908794	109.0
	"2000"	"2000"	"77 years"	"77"	1028	861039	119.4
	"2000"	"2000"	"78 years"	"78"	1050	852548	123.2
	"2000"	"2000"	"79 years"	"79"	1035	793200	130.5
	"2000"	"2000"	"80 years"	"80"	965	740352	130.3
	"2000"	"2000"	"81 years"	"81"	909	665502	136.6
	"2000"	"2000"	"82 years"	"82"	927	616747	150.3
	"2000"	"2000"	"83 years"	"83"	820	565774	144.9
	"2000"	"2000"	"84 years"	"84"	829	522095	158.8
	"2000"	"2000"	"85 years"	"85"	781	Not Applicable	Not Applicable
	"2000"	"2000"	"86 years"	"86"	773	Not Applicable	Not Applicable
	"2000"	"2000"	"87 years"	"87"	770	Not Applicable	Not Applicable
	"2000"	"2000"	"88 years"	"88"	659	Not Applicable	Not Applicable
	"2000"	"2000"	"89 years"	"89"	577	Not Applicable	Not Applicable
	"2000"	"2000"	"90 years"	"90"	495	Not Applicable	Not Applicable
	"2000"	"2000"	"91 years"	"91"	427	Not Applicable	Not Applicable
	"2000"	"2000"	"92 years"	"92"	382	Not Applicable	Not Applicable
	"2000"	"2000"	"93 years"	"93"	295	Not Applicable	Not Applicable
	"2000"	"2000"	"94 years"	"94"	268	Not Applicable	Not Applicable
	"2000"	"2000"	"95 years"	"95"	198	Not Applicable	Not Applicable
	"2000"	"2000"	"96 years"	"96"	149	Not Applicable	Not Applicable
	"2000"	"2000"	"97 years"	"97"	147	Not Applicable	Not Applicable
	"2000"	"2000"	"98 years"	"98"	106	Not Applicable	Not Applicable
	"2000"	"2000"	"99 years"	"99"	57	Not Applicable	Not Applicable
