"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"88 years"	"88"	2825	Not Applicable	Not Applicable
	"1999"	"1999"	"89 years"	"89"	2859	Not Applicable	Not Applicable
	"1999"	"1999"	"90 years"	"90"	2296	Not Applicable	Not Applicable
	"1999"	"1999"	"91 years"	"91"	2143	Not Applicable	Not Applicable
	"1999"	"1999"	"92 years"	"92"	1981	Not Applicable	Not Applicable
	"1999"	"1999"	"93 years"	"93"	1842	Not Applicable	Not Applicable
	"1999"	"1999"	"94 years"	"94"	1597	Not Applicable	Not Applicable
	"1999"	"1999"	"95 years"	"95"	1307	Not Applicable	Not Applicable
	"1999"	"1999"	"96 years"	"96"	1164	Not Applicable	Not Applicable
	"1999"	"1999"	"97 years"	"97"	912	Not Applicable	Not Applicable
	"1999"	"1999"	"98 years"	"98"	767	Not Applicable	Not Applicable
	"1999"	"1999"	"99 years"	"99"	628	Not Applicable	Not Applicable
	"1999"	"1999"	"100+ years"	"100"	1535	Not Applicable	Not Applicable
	"1999"	"1999"	"Not Stated"	"NS"	16	Not Applicable	Not Applicable
"Total"	"1999"	"1999"			138096	18236499	757.3
	"2000"	"2000"	"< 1 year"	"0"	3768	283794	1327.7
	"2000"	"2000"	"1 year"	"1"	212	286737	73.9
	"2000"	"2000"	"2 years"	"2"	146	286215	51.0
	"2000"	"2000"	"3 years"	"3"	88	287829	30.6
	"2000"	"2000"	"4 years"	"4"	99	296725	33.4
	"2000"	"2000"	"5 years"	"5"	73	306833	23.8
	"2000"	"2000"	"6 years"	"6"	65	318100	20.4
	"2000"	"2000"	"7 years"	"7"	71	328060	21.6
	"2000"	"2000"	"8 years"	"8"	47	331166	14.2
	"2000"	"2000"	"9 years"	"9"	64	337378	19.0
	"2000"	"2000"	"10 years"	"10"	59	338448	17.4
	"2000"	"2000"	"11 years"	"11"	68	318696	21.3
	"2000"	"2000"	"12 years"	"12"	60	310511	19.3
	"2000"	"2000"	"13 years"	"13"	67	300180	22.3
	"2000"	"2000"	"14 years"	"14"	87	300352	29.0
	"2000"	"2000"	"15 years"	"15"	86	293214	29.3
	"2000"	"2000"	"16 years"	"16"	87	289009	30.1
	"2000"	"2000"	"17 years"	"17"	149	290706	51.3
	"2000"	"2000"	"18 years"	"18"	161	294437	54.7
	"2000"	"2000"	"19 years"	"19"	177	302820	58.5
	"2000"	"2000"	"20 years"	"20"	203	297553	68.2
	"2000"	"2000"	"21 years"	"21"	216	279689	77.2
	"2000"	"2000"	"22 years"	"22"	212	268153	79.1
	"2000"	"2000"	"23 years"	"23"	219	260078	84.2
	"2000"	"2000"	"24 years"	"24"	192	256216	74.9
	"2000"	"2000"	"25 years"	"25"	238	259036	91.9
	"2000"	"2000"	"26 years"	"26"	253	252878	100.0
	"2000"	"2000"	"27 years"	"27"	271	266642	101.6
	"2000"	"2000"	"28 years"	"28"	276	275066	100.3
	"2000"	"2000"	"29 years"	"29"	324	291485	111.2
	"2000"	"2000"	"30 years"	"30"	367	287649	127.6
	"2000"	"2000"	"31 years"	"31"	348	265360	131.1
	"2000"	"2000"	"32 years"	"32"	418	270740	154.4
	"2000"	"2000"	"33 years"	"33"	454	272072	166.9
	"2000"	"2000"	"34 years"	"34"	505	289071	174.7
	"2000"	"2000"	"35 years"	"35"	512	308201	166.1
	"2000"	"2000"	"36 years"	"36"	605	300699	201.2
