"Notes"	"Year"	"Year Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"1999"	"1999"	"88 years"	"88"	45	Not Applicable	Not Applicable
	"1999"	"1999"	"89 years"	"89"	41	Not Applicable	Not Applicable
	"1999"	"1999"	"90 years"	"90"	31	Not Applicable	Not Applicable
	"1999"	"1999"	"91 years"	"91"	27	Not Applicable	Not Applicable
	"1999"	"1999"	"92 years"	"92"	34	Not Applicable	Not Applicable
	"1999"	"1999"	"93 years"	"93"	25	Not Applicable	Not Applicable
	"1999"	"1999"	"94 years"	"94"	21	Not Applicable	Not Applicable
	"1999"	"1999"	"95 years"	"95"	17	Not Applicable	Not Applicable
	"1999"	"1999"	"96 years"	"96"	8	Not Applicable	Not Applicable
	"1999"	"1999"	"97 years"	"97"	8	Not Applicable	Not Applicable
	"1999"	"1999"	"98 years"	"98"	14	Not Applicable	Not Applicable
	"1999"	"1999"	"99 years"	"99"	5	Not Applicable	Not Applicable
	"1999"	"1999"	"100+ years"	"100"	16	Not Applicable	Not Applicable
	"1999"	"1999"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"1999"	"1999"			5358	18978030	28.2
	"2000"	"2000"	"< 1 year"	"0"	0	302401	Unreliable
	"2000"	"2000"	"1 year"	"1"	0	305196	Unreliable
	"2000"	"2000"	"2 years"	"2"	0	303784	Unreliable
	"2000"	"2000"	"3 years"	"3"	0	305198	Unreliable
	"2000"	"2000"	"4 years"	"4"	0	314032	Unreliable
	"2000"	"2000"	"5 years"	"5"	0	324139	Unreliable
	"2000"	"2000"	"6 years"	"6"	0	335616	Unreliable
	"2000"	"2000"	"7 years"	"7"	0	345247	Unreliable
	"2000"	"2000"	"8 years"	"8"	0	348191	Unreliable
	"2000"	"2000"	"9 years"	"9"	0	354247	Unreliable
	"2000"	"2000"	"10 years"	"10"	0	354778	Unreliable
	"2000"	"2000"	"11 years"	"11"	0	333407	Unreliable
	"2000"	"2000"	"12 years"	"12"	0	324861	Unreliable
	"2000"	"2000"	"13 years"	"13"	0	313958	Unreliable
	"2000"	"2000"	"14 years"	"14"	0	313762	Unreliable
	"2000"	"2000"	"15 years"	"15"	0	305957	Unreliable
	"2000"	"2000"	"16 years"	"16"	0	301678	Unreliable
	"2000"	"2000"	"17 years"	"17"	0	303595	Unreliable
	"2000"	"2000"	"18 years"	"18"	0	308208	Unreliable
	"2000"	"2000"	"19 years"	"19"	0	317431	Unreliable
	"2000"	"2000"	"20 years"	"20"	0	312269	Unreliable
	"2000"	"2000"	"21 years"	"21"	1	294278	Unreliable
	"2000"	"2000"	"22 years"	"22"	0	282702	Unreliable
	"2000"	"2000"	"23 years"	"23"	3	274314	Unreliable
	"2000"	"2000"	"24 years"	"24"	1	270344	Unreliable
	"2000"	"2000"	"25 years"	"25"	4	273202	Unreliable
	"2000"	"2000"	"26 years"	"26"	1	266582	Unreliable
	"2000"	"2000"	"27 years"	"27"	2	280718	Unreliable
	"2000"	"2000"	"28 years"	"28"	4	289071	Unreliable
	"2000"	"2000"	"29 years"	"29"	7	306014	Unreliable
	"2000"	"2000"	"30 years"	"30"	18	301792	Unreliable
	"2000"	"2000"	"31 years"	"31"	18	278133	Unreliable
	"2000"	"2000"	"32 years"	"32"	26	283694	9.2
	"2000"	"2000"	"33 years"	"33"	21	284481	7.4
	"2000"	"2000"	"34 years"	"34"	20	301922	6.6
	"2000"	"2000"	"35 years"	"35"	30	320639	9.4
	"2000"	"2000"	"36 years"	"36"	43	312746	13.7
	"2000"	"2000"	"37 years"	"37"	53	310053	17.1
	"2000"	"2000"	"38 years"	"38"	52	308251	16.9
	"2000"	"2000"	"39 years"	"39"	46	311990	14.7
	"2000"	"2000"	"40 years"	"40"	66	321452	20.5
	"2000"	"2000"	"41 years"	"41"	78	298736	26.1
	"2000"	"2000"	"42 years"	"42"	83	298820	27.8
	"2000"	"2000"	"43 years"	"43"	99	290823	34.0
	"2000"	"2000"	"44 years"	"44"	87	281119	30.9
	"2000"	"2000"	"45 years"	"45"	103	280756	36.7
	"2000"	"2000"	"46 years"	"46"	115	257527	44.7
	"2000"	"2000"	"47 years"	"47"	104	249116	41.7
	"2000"	"2000"	"48 years"	"48"	122	239781	50.9
	"2000"	"2000"	"49 years"	"49"	116	237166	48.9
	"2000"	"2000"	"50 years"	"50"	127	237571	53.5
	"2000"	"2000"	"51 years"	"51"	118	214985	54.9
	"2000"	"2000"	"52 years"	"52"	135	205755	65.6
	"2000"	"2000"	"53 years"	"53"	118	188569	62.6
	"2000"	"2000"	"54 years"	"54"	112	162452	68.9
	"2000"	"2000"	"55 years"	"55"	107	161253	66.4
	"2000"	"2000"	"56 years"	"56"	122	153552	79.5
	"2000"	"2000"	"57 years"	"57"	122	152524	80.0
	"2000"	"2000"	"58 years"	"58"	118	139482	84.6
	"2000"	"2000"	"59 years"	"59"	115	134179	85.7
	"2000"	"2000"	"60 years"	"60"	110	134875	81.6
	"2000"	"2000"	"61 years"	"61"	107	122792	87.1
	"2000"	"2000"	"62 years"	"62"	102	122381	83.3
	"2000"	"2000"	"63 years"	"63"	86	114840	74.9
	"2000"	"2000"	"64 years"	"64"	105	116998	89.7
	"2000"	"2000"	"65 years"	"65"	95	115305	82.4
	"2000"	"2000"	"66 years"	"66"	100	105256	95.0
	"2000"	"2000"	"67 years"	"67"	98	107308	91.3
	"2000"	"2000"	"68 years"	"68"	82	96558	84.9
	"2000"	"2000"	"69 years"	"69"	99	96402	102.7
	"2000"	"2000"	"70 years"	"70"	90	98885	91.0
	"2000"	"2000"	"71 years"	"71"	87	90598	96.0
	"2000"	"2000"	"72 years"	"72"	114	90092	126.5
	"2000"	"2000"	"73 years"	"73"	95	85880	110.6
	"2000"	"2000"	"74 years"	"74"	98	85007	115.3
	"2000"	"2000"	"75 years"	"75"	115	80693	142.5
	"2000"	"2000"	"76 years"	"76"	89	74138	120.0
	"2000"	"2000"	"77 years"	"77"	84	70318	119.5
	"2000"	"2000"	"78 years"	"78"	91	65487	139.0
	"2000"	"2000"	"79 years"	"79"	90	60474	148.8
	"2000"	"2000"	"80 years"	"80"	68	61324	110.9
	"2000"	"2000"	"81 years"	"81"	86	49869	172.5
	"2000"	"2000"	"82 years"	"82"	69	45221	152.6
	"2000"	"2000"	"83 years"	"83"	63	41751	150.9
	"2000"	"2000"	"84 years"	"84"	65	37367	174.0
	"2000"	"2000"	"85 years"	"85"	61	Not Applicable	Not Applicable
	"2000"	"2000"	"86 years"	"86"	73	Not Applicable	Not Applicable
	"2000"	"2000"	"87 years"	"87"	60	Not Applicable	Not Applicable
	"2000"	"2000"	"88 years"	"88"	61	Not Applicable	Not Applicable
	"2000"	"2000"	"89 years"	"89"	45	Not Applicable	Not Applicable
	"2000"	"2000"	"90 years"	"90"	56	Not Applicable	Not Applicable
	"2000"	"2000"	"91 years"	"91"	33	Not Applicable	Not Applicable
	"2000"	"2000"	"92 years"	"92"	31	Not Applicable	Not Applicable
	"2000"	"2000"	"93 years"	"93"	29	Not Applicable	Not Applicable
	"2000"	"2000"	"94 years"	"94"	23	Not Applicable	Not Applicable
	"2000"	"2000"	"95 years"	"95"	22	Not Applicable	Not Applicable
	"2000"	"2000"	"96 years"	"96"	16	Not Applicable	Not Applicable
	"2000"	"2000"	"97 years"	"97"	18	Not Applicable	Not Applicable
	"2000"	"2000"	"98 years"	"98"	8	Not Applicable	Not Applicable
	"2000"	"2000"	"99 years"	"99"	7	Not Applicable	Not Applicable
	"2000"	"2000"	"100+ years"	"100"	13	Not Applicable	Not Applicable
	"2000"	"2000"	"Not Stated"	"NS"	0	Not Applicable	Not Applicable
"Total"	"2000"	"2000"			5361	19187280	27.9
	"2001"	"2001"	"< 1 year"	"0"	0	316708	Unreliable
	"2001"	"2001"	"1 year"	"1"	0	305274	Unreliable
	"2001"	"2001"	"2 years"	"2"	0	302097	Unreliable
	"2001"	"2001"	"3 years"	"3"	0	304674	Unreliable
	"2001"	"2001"	"4 years"	"4"	0	305607	Unreliable
	"2001"	"2001"	"5 years"	"5"	0	311775	Unreliable
	"2001"	"2001"	"6 years"	"6"	0	323838	Unreliable
	"2001"	"2001"	"7 years"	"7"	0	334391	Unreliable
	"2001"	"2001"	"8 years"	"8"	0	344100	Unreliable
	"2001"	"2001"	"9 years"	"9"	0	349695	Unreliable
	"2001"	"2001"	"10 years"	"10"	0	356684	Unreliable
	"2001"	"2001"	"11 years"	"11"	0	361747	Unreliable
	"2001"	"2001"	"12 years"	"12"	0	341552	Unreliable
	"2001"	"2001"	"13 years"	"13"	0	329134	Unreliable
	"2001"	"2001"	"14 years"	"14"	0	319681	Unreliable
	"2001"	"2001"	"15 years"	"15"	0	316479	Unreliable
	"2001"	"2001"	"16 years"	"16"	0	313664	Unreliable
	"2001"	"2001"	"17 years"	"17"	0	305017	Unreliable
	"2001"	"2001"	"18 years"	"18"	1	307365	Unreliable
	"2001"	"2001"	"19 years"	"19"	0	312702	Unreliable
	"2001"	"2001"	"20 years"	"20"	0	317099	Unreliable
	"2001"	"2001"	"21 years"	"21"	0	318775	Unreliable
	"2001"	"2001"	"22 years"	"22"	1	299661	Unreliable
	"2001"	"2001"	"23 years"	"23"	0	283404	Unreliable
	"2001"	"2001"	"24 years"	"24"	3	279529	Unreliable
	"2001"	"2001"	"25 years"	"25"	3	270085	Unreliable
	"2001"	"2001"	"26 years"	"26"	3	275601	Unreliable
	"2001"	"2001"	"27 years"	"27"	5	268041	Unreliable
	"2001"	"2001"	"28 years"	"28"	8	278102	Unreliable
	"2001"	"2001"	"29 years"	"29"	11	288266	Unreliable
	"2001"	"2001"	"30 years"	"30"	15	304224	Unreliable
	"2001"	"2001"	"31 years"	"31"	16	304223	Unreliable
	"2001"	"2001"	"32 years"	"32"	24	281853	8.5
	"2001"	"2001"	"33 years"	"33"	23	284410	8.1
	"2001"	"2001"	"34 years"	"34"	33	284610	11.6
	"2001"	"2001"	"35 years"	"35"	36	298842	12.0
	"2001"	"2001"	"36 years"	"36"	35	318314	11.0
	"2001"	"2001"	"37 years"	"37"	44	316571	13.9
	"2001"	"2001"	"38 years"	"38"	50	311724	16.0
